Mouse_identifier,Cage.No,Sex,P.C.F,Diet.Code,Sequence_run_identifier,Energy.density,Energy,Prot.in.diet,CHO.in.diet,Fat.in.diet,eaten,eaten.P,eaten.C,eaten.F,eaten.energy,Mouse_DNAsample_identifier,Mouse_biologicalsample_identifier,Biological.sample,Lachnospiraceae,Clostridiaceae,Deferribacteraceae,Ruminococcaceae,Bacteroidaceae,Eubacteriaceae,Clostridiales,Enterobacteriaceae,Rikenellaceae,Thermoactinomycetaceae,Lactobacillales,Porphyromonadaceae,Oscillospiraceae,Paenibacillaceae,Verrucomicrobiaceae,Peptococcaceae,Anaeroplasmataceae,Bacillaceae,Acholeplasmataceae,Lactobacillaceae,Clostridia,Thermoanaerobacteraceae,Streptococcaceae,Planococcaceae,Bacillales,Catabacteriaceae,Aerococcaceae,Bacteroidales,Mollicutes,Spirochaetaceae,Desulfovibrionaceae,Erysipelotrichaceae,Heliobacteriaceae,Enterococcaceae,Carnobacteriaceae,Peptostreptococcaceae,Nocardiaceae,Prevotellaceae,Lumbricoplasmataceae,Rhodobacteraceae,Actinobacteria,Staphylococcaceae,Pseudomonadaceae,Moraxellaceae,Acetobacteraceae,Hyphomicrobiaceae,Spiroplasmataceae,Alcaligenaceae,Sphingobacteriaceae,Veillonellaceae,Acidaminococcaceae,Desulfobacteraceae,Halanaerobiaceae,Alteromonadaceae,Syntrophaceae,Haloplasmataceae,Coriobacteriaceae,Bradyrhizobiaceae,Pasteurellaceae,Xanthomonadaceae,Desulfobulbaceae,Natranaerobiaceae,Myxococcaceae,Alicyclobacillaceae,Vibrionaceae,Micrococcaceae,Succinivibrionaceae,Cardiobacteriaceae,Bifidobacteriaceae,Sphingomonadaceae,Oxalobacteraceae,Microbacteriaceae,Rhizobiaceae,Comamonadaceae,Brucellaceae,Pelobacteraceae,Shewanellaceae,Listeriaceae,Syntrophomonadaceae,Cytophagaceae,Rhodospirillaceae,Solibacteraceae,Aeromonadaceae,Brevibacteriaceae,Chromatiaceae,Flavobacteriaceae,Parvularculaceae,Streptomycetaceae,Geobacteraceae,TM7,Gordoniaceae,Thermaceae,Chroococcales,Neisseriaceae,Syntrophobacteraceae,Synergistaceae,Firmicutes,Pseudomonadales,Halomonadaceae,Rickettsiaceae,Rhodocyclaceae,Marinilabiaceae,Desulfuromonadaceae,Campylobacteraceae,Pseudoalteromonadaceae,Piscirickettsiaceae,Ferrimonadaceae,Saprospiraceae,Gammaproteobacteria,Deinococcaceae,Sinobacteraceae,Corynebacteriaceae,Graciibacteraceae,Sporolactobacillaceae,Oscillatoriales,Colwelliaceae,Entomoplasmataceae,Thermosporotrichaceae,Fusobacteriaceae,Nostocaceae,Rickettsiales,Bdellovibrionaceae,Actinomycetaceae,Cellulomonadaceae,Thiotrichaceae,Thermoanaerobacterales,Alcanivoracaceae,Sphingobacteria,Oceanospirillales,Caulobacteraceae,Burkholderiales,Mycoplasmataceae,Clostridiaceae unclassified,Holophagaceae,Bacillaceae unclassified,Bacteroidaceae unclassified,Sutterellaceae,Lactobacillaceae unclassified,Leuconostocaceae,Chlorobiaceae,Acidobacteriaceae,Nitriliruptoraceae,Burkholderiaceae,Gemmatimonadaceae,Propionibacteriaceae,Coxiellaceae,Intrasporangiaceae,Rubrobacteraceae,Oceanospirillaceae,Stapylococcaceae,Oscillatoriaceae unclassified,Conexibacteraceae,Pleurocapsaceae unclassified,Thermoanaerobacteraceae unclassified,BRC1,Desulfonatronumaceae,Flammeovirgaceae,Prochlorococcaceae,Stigonemataceae unclassified,Scytonemataceae,Chroococcaceae unclassified,Methylobacteriaceae,Cryomorphaceae,Leptospiraceae,Idiomarinaceae,Nannocystaceae,Flavobacteriaceae unclassified,Thermolithobacteraceae,Helicobacteraceae,Celerinatantimonadaceae,Pasteuriaceae,Phyllobacteriaceae,Rickettsiaceae unclassified,Parachlamydiaceae,Desulfohalobiaceae,Methylococcaceae,WS3,Oscillochloridaceae,Nocardiopsaceae,Thermodesulfobiaceae,Nocardioidaceae,Puniceicoccaceae,Methylophilaceae,Hydrogenothermaceae,Acidithiobacillaceae,Cyanobacteria,Elusimicrobiaceae,Halobacteroidaceae,Dietziaceae,Hydrogenophilaceae,Bacteriovoracaceae,Sanguibacteraceae,Pseudonocardiaceae,Cyclobacteriaceae,Beijerinckiaceae,Desulfomicrobiaceae,Gallionellaceae,Nitrospinaceae,Total reads
194,155,M,60/20/20,SF09-045,TRTL_0711_36,4 kcal ,High,10059.01,3347.2,3347.2,2.56,25.77,8.58,8.58,42.92,194_cecum_1,194_cecum,cecum,0.33,69.35,0,2.44,14.51,2.42,0,0.03,0,0.02,0,1.13,0.17,0.51,0.04,0,0,0.05,0.45,0.86,0,0,0.21,0.08,0,0.13,0,0,0.06,0,0,4.42,0,0,0,0,0,0.01,0.13,0,0,0.08,0.03,0,0,0,0.04,0.01,0,0.13,0,0.01,0.01,0,0,0,0,0,0,1.07,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.23,0,0.02,0,0,0.01,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,11910
195,161,M,33/48/20,SF09-054,TRTL_0711_37,4 kcal ,HIGH,5532.46,8033.28,3347.2,2.83,15.67,22.76,9.48,47.91,195_cecum_1,195_cecum,cecum,4.88,47.34,0,6.99,5.07,3.19,0,0.24,0.59,0.03,0,16.08,0.28,0.3,2.25,3.16,0.23,0.16,0.38,0.65,0,0.07,0.24,0.15,0,0.11,0.08,0,0,0.05,0.03,3.33,0,0,0.03,0,0,0.5,0.15,0.03,0,0,0.34,0,0,0,0.01,0.01,0,0.11,0,0,0.01,0,0,0.01,0.12,0,0,0,0,0,0.08,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.74,0,0.01,0.5,0.97,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7437
196,162,F,33/48/20,SF09-054,TRTL_0711_38,4 kcal ,HIGH,5532.46,8033.28,3347.2,2.13,11.8,17.13,7.14,36.07,196_cecum_1,196_cecum,cecum,6.02,42.34,0,6.4,4.74,2.53,0,0.03,0.49,0.07,0,7.72,0.03,0.43,0.24,1.48,0,0.56,0.17,12.2,0.01,0.03,0.27,0.28,0,0.09,0.02,0,0.02,0.02,0.02,8.09,0.01,0.02,0.03,0.03,0.01,0.55,0.97,0,0.01,0,0.29,0,0,0.01,0.02,0.02,0,0.11,0,0,0.02,0,0,0.14,0.01,0,0,0.03,0,0,0.01,0.03,0,0,0,0,0.11,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.01,0,0.02,0,0,0.02,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0.81,0,0.04,0.21,0.06,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13147
197,163,M,33/20/48,SF09-057,TRTL_0711_39,4 kcal ,HIGH,5532.45,3347.2,8033.28,2.55,14.13,8.55,20.52,43.21,197_cecum_1,197_cecum,cecum,16.99,25.1,20.4,9.3,2.48,8.57,0,3.07,1.81,0.33,0,2.9,1.13,0.48,0,0.45,0.24,0.56,0.59,0.38,0,0.08,0.45,0.66,0,0.03,0.03,0,0.01,0.04,0.06,0.02,0,0,0.01,0,0,0.68,0.1,0.02,0,0,0.46,0,0,0,0,0,0,0.2,0,0,0,0,0,0.01,0.01,0,0,0.06,0,0,0.01,0.03,0,0.01,0.05,0,0.05,0,0,0,0.01,0.02,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,1.73,0,0.01,0.01,0,0.02,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14305
198,164,F,33/20/48,SF09-057,TRTL_0711_40,4 kcal ,HIGH,5532.45,3347.2,8033.28,2.13,11.8,7.14,17.14,36.08,198_cecum_1,198_cecum,cecum,10.35,30.8,13.43,9.7,4.95,8.66,0,0.7,3.73,0.71,0,4.04,1.2,0.4,0.77,0.71,1.13,0.45,0.07,3.43,0,0.1,0.29,0.26,0,0.04,0.07,0,0.01,0.09,0.03,0.02,0,0,0.02,0,0,0.72,0.01,0.03,0,0,0.44,0.01,0,0,0,0.01,0.02,0.07,0,0,0,0.01,0,0.04,0,0.01,0,0.03,0,0,0,0.03,0,0,0.18,0,0.04,0,0,0.01,0,0.04,0,0,0,0,0,0,0,0,0.04,0,0,0.03,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,1.94,0,0.04,0.06,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10067
199,165,M,5/48/48,SF09-060,TRTL_0711_41,4 kcal ,HIGH,838.25,8033.28,8033.28,2.44,2.05,19.61,19.61,41.27,199_cecum_1,199_cecum,cecum,13.29,16.44,0,16.29,8.04,8.78,0,1.69,9.54,0.1,0,13.21,0.63,0.93,0,0.48,0,1.02,0.21,0.27,0,0.15,0.26,0.48,0,0.15,0.04,0,0.01,0.01,0,2.64,0,0.03,0.08,0,0.01,0.58,0.19,0,0,0.01,0.91,0.05,0,0,0.03,0.03,0.03,0.14,0,0,0,0,0,0.08,0,0,0,0.1,0,0,0.01,0.04,0,0,0.14,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.01,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,2.16,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,7766
200,166,F,5/48/48,SF09-060,TRTL_0711_42,4 kcal ,HIGH,838.25,8033.28,8033.28,2.61,2.19,20.95,20.95,44.09,200_cecum_1,200_cecum,cecum,3.55,56.08,1.13,2.74,8.07,1.74,0,0.8,0.2,0.04,0,11.72,0.04,0.19,2.17,0.74,0.01,0.4,0.01,2.01,0,0.01,0.17,0.03,0,0.01,0.01,0,0,0,0,5.45,0,0.1,0.01,0,0.01,0.14,0.36,0.03,0.04,0,0.07,0.06,0,0,0,0.01,0,0.19,0,0,0,0,0,0.03,0,0,0,0.04,0.01,0,0.03,0,0.04,0,0.03,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.29,0,0.01,0.01,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7015
201,167,M,14/29/57,SF09-063,TRTL_0711_43,4 kcal ,HIGH,2347.1,4853.44,9539.52,3.49,8.19,16.94,33.3,58.44,201_cecum_1,201_cecum,cecum,13.3,26.58,0,13.03,7.56,10.64,0,2.81,3.39,0.17,0,8.24,0.66,0.67,0,1.74,0.01,1.23,0.14,0.37,0,0.06,0.29,0.59,0,0.03,0.01,0,0.02,0.04,0.03,0.38,0,0,0,0,0,0.1,1.39,0.01,0,0,0.32,0.02,0,0,0.01,0.01,0,0.02,0,0,0,0,0,0.03,0,0,0,0,0,0,0.01,0.14,0,0.01,0.25,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,3.22,2.24,0,0.03,0.09,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11661
202,169,M,14/57/29,SF09-066,TRTL_0711_44,4 kcal ,HIGH,2347.1,9539.52,4853.44,2.85,6.68,27.16,13.81,47.65,202_cecum_1,202_cecum,cecum,12.79,35.08,2.38,10.48,6.6,2.93,0,0.46,0.23,0.24,0,11.21,0.3,0.36,1.95,0.49,0,1.21,0.09,0.08,0,0.05,0.13,0.31,0,0.04,0.09,0,0,0.03,0,9.31,0.03,0.03,0,0,0,0.1,0,0,0,0,0.43,0,0,0.01,0,0.05,0,0.04,0,0,0,0,0,0.13,0.13,0,0,0.04,0,0,0,0,0,0,0.12,0,0.1,0,0.01,0,0,0.04,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0.04,0.44,0.37,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7759
203,170,F,14/57/29,SF09-066,TRTL_0711_45,4 kcal,HIGH,2347.1,9539.52,4853.44,2.31,5.42,22.04,11.21,38.68,203_cecum_1,203_cecum,cecum,11.5,36.29,3.06,5.39,8.28,3.83,0,0.76,1.1,0.03,0,11.43,0.18,0.35,0.35,0.73,0,0.48,0.01,0.92,0,0.06,0.2,0.12,0,0.11,0.01,0,0,0.18,0.03,11.48,0,0,0.01,0.01,0,0.17,0.11,0,0,0,0.27,0.01,0,0,0.01,0,0,0.02,0,0,0,0,0,0.05,0.08,0.01,0,0.05,0.01,0.01,0.01,0.03,0.01,0,0.13,0,0.22,0,0,0,0,0.03,0,0,0,0,0.01,0.01,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.38,1.05,0,0.05,0.22,0.07,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14709
204,172,F,42/29/29,SF09-069,TRTL_0711_46,4 kcal ,HIGH,7041.3,4853.44,4853.44,2.14,15.05,10.38,10.38,35.81,204_cecum_1,204_cecum,cecum,3.51,44.91,0.95,7.07,5.52,5.13,0,0.71,3.72,0,0,9.31,0.22,0.55,0,1.27,0,0.29,0.09,4.39,0,0.06,0.63,0.29,0,0.01,0.03,0,0,0.06,0,8.21,0.04,0,0.01,0,0,0.51,0.01,0,0,0,0.36,0,0,0,0,0.03,0,0.13,0,0,0,0,0,0.03,0.07,0.01,0,0,0,0,0,0.03,0,0,0.06,0,0,0.01,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.45,0,0.01,0.31,0.67,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6860
205,173,M,23/38/38,SF09-072,TRTL_0711_47,4 kcal ,HIGH,3855.95,6359.68,6359.68,3.41,13.16,21.7,21.7,56.55,205_cecum_1,205_cecum,cecum,10.27,29.36,2.82,15.28,2.34,13.92,0,0.45,1.74,0.13,0,2.42,0.25,0.8,0.24,0.64,0.41,1.48,0.23,4.31,0,0.08,0.64,0.83,0,0.04,0.07,0,0,0.1,0.04,1.18,0.01,0,0.02,0.02,0,0.22,1.43,0,0,0,0.49,0.01,0,0,0,0,0,0.02,0,0,0.01,0,0,0.07,0.04,0,0,0.01,0.02,0,0,0.06,0,0.05,0.4,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,2.96,0,0.04,0.07,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8238
206,174,F,23/38/38,SF09-072,TRTL_0711_48,4 kcal ,HIGH,3855.95,6359.68,6359.68,2.78,10.72,17.68,17.68,46.07,206_cecum_1,206_cecum,cecum,16.88,24.02,12.33,10.39,3.35,9.48,0,1.27,0.47,0.35,0,5.77,0.18,0.68,0,0.66,0,0.87,0.08,6.81,0,0.08,0.33,0.83,0,0.11,0.06,0,0.01,0.08,0,2.39,0.04,0,0.01,0,0,0.33,0,0.01,0,0,0.54,0,0,0,0,0,0,0.07,0,0,0,0,0,0.07,0,0,0,0,0,0,0.03,0.03,0,0.01,0.12,0,0.01,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0.03,0,0.01,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.12,0.69,0,0.01,0.21,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7244
207,182,F,33/20/48,SF09-055,TRTL_0711_49,2 kcal,LOW,2766.23,1673.6,4016.64,3.36,9.28,5.62,13.48,28.38,207_cecum_1,207_cecum,cecum,7.12,12.9,4.44,9.68,2.42,10.32,0,0.18,1.76,0.01,0,11.85,0.15,0.33,27.31,4.27,0.2,0.93,0,0.3,0,0.14,0.3,0.59,0,0,0,0,0,0,0.02,0.44,0,0,0.04,0,0,0.11,0,0.08,0,0,0.24,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0.15,0.01,0,0,0.01,0.01,0,0,0.04,0,0.07,0.28,0,0,0,0,0.01,0,0,0.02,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,3.06,0,0.01,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,8429
208,184,F,14/29/57,SF09-061,TRTL_0711_50,2 kcal,LOW,1173.55,2426.72,4769.76,3.67,4.31,8.92,17.53,30.76,208_cecum_1,208_cecum,cecum,20.23,24.58,1.68,12.33,4.56,9.83,0,3.19,5.16,0.1,0,5.35,0.81,1.56,1.67,2.17,0,1.22,0.03,0.5,0,0.18,0.37,0.73,0,0.01,0.11,0,0,0.05,0.01,0.04,0.19,0.04,0.05,0,0,0.07,0.05,0,0,0.05,0.26,0.22,0,0,0,0.01,0.01,0.08,0,0,0,0,0,0.19,0,0.01,0.01,0.01,0.01,0,0.01,0.04,0,0.05,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.56,0,0,0.07,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.08,1.13,0,0.08,0.07,0,0.05,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7367
209,186,F,14/57/29,SF09-064,TRTL_0711_51,2 kcal,LOW,1173.55,4769.76,2426.72,3.77,4.43,18,9.16,31.6,209_cecum_1,209_cecum,cecum,7.09,14.96,7.09,23.76,1.31,23.9,0,0.77,0.57,0.04,0,2.47,0.36,0.53,2.26,0.41,0.53,0.77,0.2,1.08,0,0.03,0.54,0.66,0,0.02,0.03,0,0,0,0.04,0.12,0,0,0.01,0,0,0.14,0,0.01,0,0,0.3,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.15,1.44,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,8.07,0,0.05,0.01,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14757
210,187,M,42/29/29,SF09-067,TRTL_0711_52,2 kcal,LOW,3520.65,2426.72,2426.72,4.33,15.24,10.5,10.5,36.24,210_cecum_1,210_cecum,cecum,16.39,20.2,0,7.64,6.41,4.29,0,7.68,3.15,0.06,0,19.31,0.84,1.06,4.16,2.49,0.13,0.91,0.05,1.18,0,0.16,0.51,0.55,0,0.12,0.06,0,0,0.1,0.04,0,0.03,0.03,0.03,0.01,0,0.23,0.08,0.02,0,0.01,0.3,0,0,0,0,0,0,0.02,0,0,0,0,0,0.05,0.01,0,0,0,0,0,0.04,0.08,0,0.01,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.07,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.84,0,0.1,0.17,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9721
211,188,F,42/29/29,SF09-067,TRTL_0711_53,2 kcal,LOW,3520.65,2426.72,2426.72,3.92,13.8,9.51,9.51,32.83,211_cecum_1,211_cecum,cecum,13.37,33.07,0.45,9.61,2.15,4.52,0,0.1,0.49,0,0,14.34,1.3,0.47,8.85,3.1,0.03,0.92,0.01,0.44,0,0.27,0.44,0.38,0,0.09,0,0,0,0,0.09,0.81,0.01,0.02,0.02,0,0,0.14,0.02,0.03,0,0,0.75,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0.04,0.1,0.02,0,0.07,0,0,0.09,0.04,0,0.01,0,0,0.06,0,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,2.98,0,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021
212,189,M,23/38/38,SF09-070,TRTL_0711_54,2 kcal,LOW,1927.97,3179.84,3179.84,3.87,7.45,12.29,12.29,32.03,212_cecum_1,212_cecum,cecum,10.09,20.69,0,13.42,8.26,12.13,0,4.1,1.72,0.02,0,13.6,0.37,0.7,3.63,2.84,0,1.23,0.15,0.78,0,0.05,0.66,0.93,0,0.04,0.01,0,0,0,0.05,0.11,0,0,0,0,0,0.19,0.02,0,0,0,0.19,0.02,0,0,0,0,0,0.12,0,0,0,0,0,0.01,0,0,0,0,0.06,0,0.01,0.08,0,0.09,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.16,2.92,0,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,8486
